timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T17:03:15.565906+00:00,193,0.18565357,0.00497131,1.885313,1382.390177
2026-03-21T17:03:17.450602+00:00,194,0.13596979,0.00414781,1.884696,1384.274873
2026-03-21T17:03:19.346736+00:00,195,0.17663291,0.0047187,1.896135,1386.171008
2026-03-21T17:03:21.244255+00:00,196,0.28062379,0.00677,1.897518,1388.068526
2026-03-21T17:03:23.185416+00:00,197,0.23438323,0.00550371,1.941161,1390.009687
2026-03-21T17:03:25.057926+00:00,198,0.17069578,0.00486832,1.872509,1391.882197
2026-03-21T17:03:26.927771+00:00,199,0.18684797,0.00588236,1.869846,1393.752043
2026-03-21T17:03:28.820682+00:00,200,0.14664608,0.00441994,1.892910,1395.644953
2026-03-21T17:07:57.223705+00:00,201,0.23426107,0.00649235,268.403023,1664.047976
2026-03-21T17:07:59.118190+00:00,202,0.2205873,0.00551126,1.894485,1665.942461
2026-03-21T17:08:01.030898+00:00,203,0.1386461,0.00408647,1.912707,1667.855169
2026-03-21T17:08:02.902827+00:00,204,0.19292037,0.00481018,1.871930,1669.727099
2026-03-21T17:08:04.778559+00:00,205,0.16749378,0.0050929,1.875731,1671.602830
2026-03-21T17:08:06.643530+00:00,206,0.1983093,0.00569665,1.864972,1673.467802
2026-03-21T17:08:08.541294+00:00,207,0.17921817,0.00561304,1.897764,1675.365565
2026-03-21T17:08:10.398805+00:00,208,0.13325778,0.0047896,1.857512,1677.223077
2026-03-21T17:08:11.396029+00:00,209,0.12323705,0.00247185,0.997224,1678.220301
2026-03-21T17:08:13.528571+00:00,210,0.20759463,0.00576933,2.132539,1680.352840
2026-03-21T17:08:15.406442+00:00,211,0.27245671,0.00582948,1.877874,1682.230714
2026-03-21T17:08:17.278514+00:00,212,0.17778173,0.00519896,1.872072,1684.102786
2026-03-21T17:08:19.145823+00:00,213,0.1631736,0.00474093,1.867309,1685.970094
2026-03-21T17:08:21.022183+00:00,214,0.2193031,0.00545633,1.876360,1687.846454
2026-03-21T17:08:22.886173+00:00,215,0.21027789,0.00563782,1.863990,1689.710444
2026-03-21T17:08:24.763140+00:00,216,0.2085769,0.00553902,1.876968,1691.587412
2026-03-21T17:08:26.672915+00:00,217,0.25077364,0.00601342,1.909775,1693.497186
2026-03-21T17:08:28.535364+00:00,218,0.2285575,0.00620981,1.862449,1695.359635
2026-03-21T17:08:30.416104+00:00,219,0.19177118,0.00557858,1.880740,1697.240375
2026-03-21T17:08:32.290569+00:00,220,0.29664409,0.00704499,1.874466,1699.114840
2026-03-21T17:08:34.160468+00:00,221,0.13525434,0.00400645,1.869899,1700.984739
2026-03-21T17:08:36.023412+00:00,222,0.18070558,0.0051602,1.862944,1702.847684
2026-03-21T17:08:37.887445+00:00,223,0.22225869,0.00578149,1.864033,1704.711716
2026-03-21T17:08:39.762854+00:00,224,0.23450667,0.00593555,1.875409,1706.587125
2026-03-21T17:08:41.626549+00:00,225,0.20536856,0.00592481,1.863696,1708.450821
2026-03-21T17:08:43.497493+00:00,226,0.18341878,0.00538636,1.870943,1710.321764
2026-03-21T17:08:45.374430+00:00,227,0.30293807,0.00645438,1.876937,1712.198701
2026-03-21T17:08:46.344209+00:00,228,0.22694017,0.0043745,0.969779,1713.168480
2026-03-21T17:08:48.489236+00:00,229,0.14652473,0.00441674,2.145025,1715.313505
2026-03-21T17:08:50.356352+00:00,230,0.14059584,0.00445896,1.867118,1717.180623
2026-03-21T17:08:52.215675+00:00,231,0.16022079,0.00465671,1.859324,1719.039947
2026-03-21T17:08:54.090232+00:00,232,0.25544187,0.00604964,1.874556,1720.914503
2026-03-21T17:08:55.954565+00:00,233,0.27451673,0.00619123,1.864334,1722.778836
2026-03-21T17:08:57.820722+00:00,234,0.14929885,0.0053474,1.866156,1724.644992
2026-03-21T17:08:59.709339+00:00,235,0.24655606,0.00598973,1.888618,1726.533610
2026-03-21T17:09:01.568450+00:00,236,0.20211594,0.00649963,1.859111,1728.392721
2026-03-21T17:09:03.441303+00:00,237,0.20283523,0.00545783,1.872853,1730.265574
2026-03-21T17:09:05.386586+00:00,238,0.31762564,0.0062605,1.945283,1732.210857
2026-03-21T17:09:07.239671+00:00,239,0.11315855,0.0041407,1.853085,1734.063942
2026-03-21T17:09:09.138891+00:00,240,0.17602172,0.00487597,1.899221,1735.963163
2026-03-21T17:09:11.010822+00:00,241,0.19935203,0.00548153,1.871930,1737.835093
2026-03-21T17:09:12.865324+00:00,242,0.23675212,0.00646953,1.854502,1739.689595
2026-03-21T17:09:14.751217+00:00,243,0.13967422,0.00447791,1.885893,1741.575488
2026-03-21T17:09:16.623865+00:00,244,0.15810896,0.00575468,1.872649,1743.448137
2026-03-21T17:09:18.494745+00:00,245,0.17140873,0.00516668,1.870880,1745.319016
2026-03-21T17:09:20.356113+00:00,246,0.13005553,0.00423353,1.861368,1747.180384
2026-03-21T17:09:21.336953+00:00,247,0.19475675,0.00360985,0.980840,1748.161224
2026-03-21T17:09:23.447567+00:00,248,0.21210268,0.00630495,2.110610,1750.271834
2026-03-21T17:09:25.334343+00:00,249,0.19636437,0.00508342,1.886780,1752.158614
2026-03-21T17:09:27.221216+00:00,250,0.13494605,0.00527171,1.886873,1754.045488
2026-03-21T17:13:55.077160+00:00,251,0.18657449,0.00571906,267.855944,2021.901432
2026-03-21T17:13:56.961516+00:00,252,0.21562521,0.00582403,1.884356,2023.785787
2026-03-21T17:13:58.834988+00:00,253,0.18214859,0.00509211,1.873471,2025.659259
2026-03-21T17:14:00.708360+00:00,254,0.20572627,0.00565069,1.873373,2027.532632
2026-03-21T17:14:02.596205+00:00,255,0.15139793,0.00500991,1.887844,2029.420476
2026-03-21T17:14:04.482273+00:00,256,0.21746042,0.00575509,1.886068,2031.306544
2026-03-21T17:14:06.350514+00:00,257,0.15621349,0.00473634,1.868241,2033.174785
2026-03-21T17:14:08.243851+00:00,258,0.1925254,0.00565159,1.893337,2035.068123
2026-03-21T17:14:10.137825+00:00,259,0.23170488,0.00630616,1.893974,2036.962096
2026-03-21T17:14:12.018635+00:00,260,0.17638429,0.00529502,1.880810,2038.842907
2026-03-21T17:14:13.889746+00:00,261,0.23658842,0.00613361,1.871111,2040.714017
2026-03-21T17:14:15.758044+00:00,262,0.24765584,0.00593877,1.868298,2042.582315
2026-03-21T17:14:17.634661+00:00,263,0.21567188,0.00569838,1.876617,2044.458932
2026-03-21T17:14:19.509011+00:00,264,0.16896646,0.00511328,1.874350,2046.333282
2026-03-21T17:14:21.377762+00:00,265,0.20526619,0.00511653,1.868751,2048.202033
2026-03-21T17:14:22.361747+00:00,266,0.14633368,0.00261983,0.983985,2049.186018
2026-03-21T17:14:24.530383+00:00,267,0.19786726,0.00566839,2.168627,2051.354645
2026-03-21T17:14:26.408139+00:00,268,0.18464199,0.00469159,1.877764,2053.232410
2026-03-21T17:14:28.285753+00:00,269,0.1627373,0.00440788,1.877614,2055.110024
2026-03-21T17:14:30.188928+00:00,270,0.15925752,0.00568241,1.903176,2057.013200
2026-03-21T17:14:32.069757+00:00,271,0.16884562,0.00649295,1.880828,2058.894028
2026-03-21T17:14:33.957817+00:00,272,0.21963578,0.00529864,1.888060,2060.782088
2026-03-21T17:14:35.855226+00:00,273,0.21342555,0.0052771,1.897409,2062.679498
2026-03-21T17:14:37.729958+00:00,274,0.2044718,0.00610309,1.874732,2064.554229
2026-03-21T17:14:39.619228+00:00,275,0.17185684,0.00548393,1.889270,2066.443499
2026-03-21T17:14:41.531481+00:00,276,0.20585987,0.00547981,1.912253,2068.355752
2026-03-21T17:14:43.416306+00:00,277,0.216841,0.00559612,1.884825,2070.240577
2026-03-21T17:14:45.284517+00:00,278,0.16925634,0.00551707,1.868210,2072.108787
2026-03-21T17:14:47.201139+00:00,279,0.2144953,0.00546105,1.916623,2074.025410
2026-03-21T17:14:49.083947+00:00,280,0.1369873,0.00454915,1.882809,2075.908219
2026-03-21T17:14:50.954452+00:00,281,0.20843279,0.00520954,1.870505,2077.778723
2026-03-21T17:14:52.853750+00:00,282,0.16880256,0.00510215,1.899297,2079.678020
2026-03-21T17:14:54.737744+00:00,283,0.21028331,0.00538162,1.883995,2081.562016
2026-03-21T17:14:56.614920+00:00,284,0.12666026,0.00416114,1.877176,2083.439191
2026-03-21T17:14:57.599000+00:00,285,0.21727511,0.00414801,0.984079,2084.423270
2026-03-21T17:14:59.725198+00:00,286,0.2222176,0.00582399,2.126195,2086.549465
2026-03-21T17:15:01.590723+00:00,287,0.16853289,0.00429679,1.865529,2088.414994
2026-03-21T17:15:03.456581+00:00,288,0.15938421,0.00512216,1.865858,2090.280852
2026-03-21T17:15:05.326313+00:00,289,0.21971533,0.00581809,1.869732,2092.150584
2026-03-21T17:15:07.190916+00:00,290,0.24437644,0.00604853,1.864603,2094.015187
2026-03-21T17:15:09.063971+00:00,291,0.20547295,0.00582772,1.873055,2095.888242
2026-03-21T17:15:10.924895+00:00,292,0.18423118,0.00534225,1.860924,2097.749166
2026-03-21T17:15:12.870675+00:00,293,0.16648696,0.00510496,1.945781,2099.694947
2026-03-21T17:15:14.755919+00:00,294,0.19742145,0.00546241,1.885243,2101.580190
2026-03-21T17:15:16.622440+00:00,295,0.16249251,0.00486182,1.866520,2103.446711
2026-03-21T17:15:18.485154+00:00,296,0.16506636,0.00507266,1.862715,2105.309425
2026-03-21T17:15:20.356820+00:00,297,0.19658095,0.00485316,1.871666,2107.181091
2026-03-21T17:15:22.225805+00:00,298,0.28317896,0.00543903,1.868985,2109.050077
2026-03-21T17:15:24.086367+00:00,299,0.20308712,0.00546172,1.860562,2110.910638
2026-03-21T17:15:25.946614+00:00,300,0.15175274,0.00466757,1.860247,2112.770886
2026-03-21T17:19:54.909270+00:00,301,0.27168316,0.00638278,268.962656,2381.733542
2026-03-21T17:19:56.814720+00:00,302,0.27494815,0.00551853,1.905450,2383.638991
2026-03-21T17:19:58.689604+00:00,303,0.24313487,0.00576215,1.874884,2385.513875
2026-03-21T17:19:59.671510+00:00,304,0.17543578,0.0032456,0.981906,2386.495781
2026-03-21T17:20:01.793431+00:00,305,0.20670804,0.00532462,2.121912,2388.617694
2026-03-21T17:20:03.704896+00:00,306,0.13233048,0.00399544,1.911474,2390.529167
2026-03-21T17:20:05.581824+00:00,307,0.10295542,0.00323449,1.876927,2392.406095
2026-03-21T17:20:07.461447+00:00,308,0.21262503,0.00597832,1.879624,2394.285718
